id,nature,X,Y
153,Misc,655404.4717413,6860936.5812614
154,Misc,655389.3248989,6860907.8343481
155,Misc,655352.1551354,6860977.5841012
156,Misc,655448.2450344,6860945.0277286
157,Misc,655433.0453081,6860952.5292886
158,Misc,655355.2333279,6860943.3085964
159,Misc,655314.2800499,6860957.3819618
160,Misc,655080.7379310,6861036.5643678
161,Misc,655091.9000000,6861052.8833333
162,Misc,655268.6305238,6861008.7763497
163,Misc,654738.3992754,6861800.2771856
164,Misc,654582.4634744,6861837.4375805
165,Misc,655514.9332183,6860815.1496622
166,Misc,654721.5853125,6861830.8076403
167,Misc,654709.5988389,6861823.4175427
168,Misc,655843.4978462,6859411.5188280
169,Misc,655815.2753086,6859977.3679012
170,Misc,655766.2661458,6859572.6906250
171,Misc,655744.5964749,6859786.8373989
172,Misc,655805.6131226,6859318.1918774
173,Misc,655761.8375661,6859437.4333333
174,Misc,655784.4340034,6859358.3038526
175,Misc,655801.2000000,6859678.7000000
176,Misc,655520.9845011,6860756.3522293
177,Misc,655549.1500000,6860775.8500000
178,Misc,655800.4345143,6860322.1674160
179,Misc,655729.4486226,6860150.9286501
180,Misc,655653.1000000,6860766.8500000
181,Misc,655785.1313500,6860248.8104716
182,Misc,655731.0000000,6860498.2000000
183,Misc,655814.0739915,6860604.1409260
184,Misc,655353.9935774,6860794.3952999
185,Misc,655860.6212766,6859581.7695035
186,Misc,655885.5220126,6860166.5515723
187,Misc,655529.2198769,6860803.7994625
188,Misc,655363.9848485,6860799.8116883
189,Misc,655378.1423672,6860815.7730350
190,Misc,655340.1150484,6860804.4594705
191,Misc,655400.8000000,6860799.1500000
192,Misc,655208.8000000,6860764.0000000
193,Misc,655204.6153810,6860761.8082857
194,Misc,655208.0855944,6860799.9845682
195,Misc,655672.8500000,6860796.6000000
196,Misc,655489.1608774,6860869.5359223
197,"Industrial, agricultural or commercial",654249.3889361,6860518.3123711
198,"Industrial, agricultural or commercial",654260.0599536,6860530.5178357
199,Misc,654102.9295771,6860495.2363541
200,Misc,654922.0209707,6860536.1176740
201,Misc,655111.7347242,6860564.1026426
202,Misc,655148.5500000,6860589.1000000
203,Misc,655214.7500000,6860641.9500000
204,Misc,654489.7574171,6860419.8591623
205,Misc,654495.4761622,6860484.2343187
206,Misc,654143.1980383,6860441.4820802
207,Misc,654845.3708849,6860437.2286244
208,Misc,654371.7500000,6860418.8000000
209,Misc,654387.5500000,6860421.8500000
210,Misc,654508.9358799,6860366.5392426
211,Misc,654980.9595520,6860475.5928195
212,Misc,655295.8970535,6860312.0098531
213,Misc,655228.1705818,6860335.5038343
214,Misc,655340.8721486,6860442.9604603
215,Misc,655123.1205743,6860331.0659510
216,Misc,655221.7157442,6860312.7913899
217,Misc,655130.4236779,6860481.2654846
218,Misc,655455.7319377,6860750.7610326
219,Misc,655711.3657133,6860706.7577120
220,Misc,655398.4333333,6860704.1666667
221,Misc,655562.2066832,6860779.8609556
222,Misc,655538.8998104,6860762.2161021
223,Misc,655743.5026611,6860686.4297044
224,Misc,655623.6633440,6860724.6191703
225,Misc,655659.1293733,6860746.7367138
226,Misc,655738.9080058,6860740.8789360
227,Misc,655051.5693920,6860610.8774284
228,Misc,655764.3919643,6860711.9275298
229,Misc,655138.9783456,6859961.4543362
230,Misc,655128.2825837,6859972.6764360
231,Misc,655398.2500000,6859980.3500000
232,Misc,655144.1402574,6860028.4981140
233,Misc,655401.4785752,6860119.8656809
234,Misc,655296.8967742,6860105.3247312
235,Misc,655254.7171556,6860123.8011556
236,Misc,655205.0457359,6860198.0463230
237,"Industrial, agricultural or commercial",655345.6000000,6858959.6000000
238,Misc,655099.1619898,6860262.9629801
239,Misc,655329.8466830,6860300.2055449
240,Misc,655168.4857488,6860153.9011473
241,Misc,655198.9300866,6860170.7199134
242,Misc,655284.9665780,6860290.2204492
243,Misc,655255.4311675,6860300.7632118
244,Misc,655324.4151827,6860277.2624167
245,Misc,655887.9693533,6859866.7631216
246,Misc,655901.0173761,6859916.6922476
247,Misc,655824.6240827,6860317.6254780
248,Misc,655884.2666667,6860236.1666667
249,"Industrial, agricultural or commercial",655475.8763001,6858762.4627877
250,Misc,655352.8242441,6859170.5047245
251,"Industrial, agricultural or commercial",655398.1358150,6859189.2504897
252,Misc,655371.5720567,6859190.8080851
253,Misc,655372.7500000,6859148.9500000
254,Misc,655374.7000000,6859170.3500000
255,Misc,655496.9878327,6859450.6324261
256,Misc,655484.8514563,6859871.0944984
257,Misc,655474.4626705,6859849.8338725
258,Misc,655495.0529048,6859671.7987374
259,Misc,655411.5289260,6859581.0852118
260,Misc,655347.8445498,6859137.8187994
261,Misc,655356.1500000,6859145.3000000
262,Misc,655341.1500000,6859137.2000000
263,Misc,655402.8627486,6859160.1311554
264,Misc,655432.4096220,6859159.9237113
265,Misc,655493.0373158,6859637.5696906
266,Misc,655480.3830569,6860303.0014045
267,Misc,655481.0126305,6860056.1502436
268,Misc,655404.3795630,6860244.3644004
269,Misc,655413.1206379,6860383.8164571
270,"Industrial, agricultural or commercial",655643.8000000,6858997.5500000
271,Misc,655626.2216524,6859857.8658601
272,"Industrial, agricultural or commercial",655624.7169277,6858884.6006211
273,"Industrial, agricultural or commercial",655628.5500000,6858859.6500000
274,"Industrial, agricultural or commercial",655614.1047978,6859273.4218226
275,"Industrial, agricultural or commercial",655517.6238493,6859355.5369400
276,Misc,655533.0503875,6859208.0596974
277,Misc,655635.4019398,6859071.9192311
278,Misc,655605.5674558,6859947.7620576
279,Misc,655602.3620617,6860010.7830666
280,Misc,655517.3352268,6859816.7481296
281,Misc,655588.2137615,6859691.2856975
282,Misc,655514.0721542,6859588.9932147
283,Misc,655609.9299194,6859384.7443347
284,Misc,655522.4000000,6859653.0500000
285,Misc,655542.5307865,6860397.8783881
286,Misc,655685.2890547,6860183.6865672
287,Misc,655435.6414900,6860517.4515582
288,Misc,655446.2643909,6860521.8698682
289,Misc,655443.5000000,6860514.7500000
290,Misc,655532.8459958,6860447.0420435
291,Misc,655517.3055108,6860021.7102151
292,Misc,655551.7500000,6860260.2000000
293,Misc,654474.3568073,6860790.2165154
294,Misc,655048.4009486,6860831.6868340
295,Misc,655069.0145675,6860779.5829991
296,"Industrial, agricultural or commercial",655651.4793026,6858984.0001463
297,Misc,655659.8622059,6859215.4364363
298,Misc,655661.0055124,6859909.9263787
299,Misc,655693.3716067,6859855.2772516
300,Misc,655650.0702726,6859577.1099957
301,Misc,655663.8691063,6859589.3456185
302,Misc,655699.5771507,6859966.6772669
303,Misc,655722.6712254,6859347.0969675
304,Misc,655624.1474145,6859051.2839030
305,Misc,655733.8998367,6859464.0557608
306,Misc,655579.8902622,6859595.0357678
307,Misc,655538.6166910,6859475.6509016
308,Misc,655622.2887181,6859696.8990935
309,Misc,655615.0962982,6859701.5797072
310,Misc,655666.7044199,6859739.7189687
311,Misc,655534.7299657,6859996.2160899
312,Misc,655337.9306931,6859722.3042904
313,Misc,655264.0379310,6859891.1712644
314,Misc,655084.4328636,6859817.4952451
315,Misc,655335.9952679,6859767.5079356
316,Misc,655439.6578071,6859912.2655898
317,Misc,655382.4701357,6859898.5711916
318,Misc,655357.6091978,6859858.0241463
319,Misc,655423.2128725,6859826.8920862
320,Misc,655437.2206256,6859722.9176931
321,Misc,655331.7168675,6859665.2188755
322,Misc,654893.5760880,6859862.9800448
323,Misc,654993.4835954,6859790.5512910
324,Misc,654791.3826430,6859794.2448389
325,Misc,654883.9333333,6859720.3168954
326,Misc,654809.2618435,6859775.8232851
327,Misc,654842.1080063,6859764.5202281
328,Misc,654803.3762203,6859832.3554144
329,Misc,654830.8455428,6859809.5736231
330,Misc,654953.5500000,6859791.7000000
331,"Industrial, agricultural or commercial",654870.6704142,6859929.2983076
332,Misc,655039.1457447,6859838.4262411
333,Church,655021.6875757,6859760.9367427
334,Misc,655057.0295956,6859700.0057366
335,Misc,655016.2609605,6860118.7115190
336,Misc,654944.2238850,6860228.5528212
337,"Industrial, agricultural or commercial",654702.1959623,6860259.1888291
338,Misc,654967.0063370,6860193.3528288
339,Misc,655075.8347319,6860187.0261072
340,Misc,655036.1668643,6860182.6292591
341,Misc,655113.5820025,6860121.9958175
342,Misc,655125.4131472,6860114.8449271
343,Misc,655004.6346989,6860303.6365717
344,Misc,655044.5369084,6860039.5909663
345,Misc,655101.6442396,6860301.2098310
346,Misc,654573.2388720,6861502.3153974
347,Misc,654616.0865088,6861493.1631308
348,Misc,654733.1204442,6861324.3935777
349,Misc,654614.4194087,6860990.9544996
350,Misc,654680.4551586,6860979.2990805
351,Misc,654643.6376839,6861105.8265233
352,Misc,654708.0929521,6861056.9212457
353,Misc,654598.5000000,6861187.2000000
354,Misc,654595.3786667,6861187.8560000
355,Misc,654622.0559978,6861198.5379520
356,Misc,654563.7618350,6861258.8524692
357,Misc,654595.4500000,6861016.8000000
358,Misc,654470.9955840,6860891.4267806
359,Misc,654420.2444444,6860926.5222222
360,Misc,654285.3500000,6861109.2500000
361,"Industrial, agricultural or commercial",654337.7823369,6861179.5076937
362,Misc,654372.3549062,6861160.9679817
363,Misc,654435.2339874,6861334.5782645
364,Misc,654291.7296272,6861334.2204279
365,Misc,654388.1619048,6861488.6714286
366,Misc,654219.9500000,6861495.8000000
367,Misc,654228.3361892,6861512.1995091
368,Misc,654323.2592241,6861374.9921554
369,Misc,654796.7500000,6860945.1000000
370,Misc,654810.0687187,6860882.3310952
371,Misc,654754.5359804,6861077.5703340
372,Misc,654748.8348320,6861246.4414782
373,Misc,654738.4703467,6861271.0752630
374,Misc,654782.1051680,6861083.8724806
375,Misc,654778.2812054,6861086.0543363
376,Misc,654781.7771605,6861088.0123457
377,Misc,654888.3945802,6861255.2682954
378,Misc,654784.0000000,6861120.0500000
379,Misc,654868.4809241,6861155.6179526
380,Misc,654867.0583485,6861069.5211815
381,Misc,654885.6902223,6861115.8122682
382,Misc,654773.0000000,6861517.9166667
383,Misc,654747.3017604,6861780.3470050
384,Misc,654305.0000000,6861762.1500000
385,Misc,654993.6078740,6861767.3804462
386,Misc,654646.5104266,6858951.6064632
387,Misc,654645.1808680,6858937.6783711
388,Misc,654688.6340476,6858955.3655907
389,Misc,654668.0681453,6858961.0203271
390,Misc,654678.2273936,6859746.8306964
391,Misc,654656.9955411,6859682.4782943
392,Misc,654638.0794258,6859802.9898110
393,Misc,654417.4290497,6859423.8186012
394,"Industrial, agricultural or commercial",654727.1097191,6859945.8926749
395,Misc,654655.7733672,6859989.6188956
396,Misc,654688.6000000,6859879.7500000
397,Misc,654487.0043452,6860294.2684762
398,Misc,654482.3210356,6860154.1944984
399,Misc,654585.2219032,6860321.4815315
400,Misc,654541.7500000,6860324.3000000
401,Misc,654887.3324760,6859389.9684838
402,Misc,654845.4160075,6859445.1058135
403,Misc,654992.5775929,6859533.2629496
404,Misc,655121.3551903,6859550.2936789
405,"Industrial, agricultural or commercial",654829.7977150,6858761.6514785
406,"Industrial, agricultural or commercial",654793.3597159,6859227.4215632
407,"Industrial, agricultural or commercial",654819.0623639,6859196.0339915
408,Misc,655021.2443298,6859084.7096294
409,Misc,655077.6500595,6858610.0633373
410,"Industrial, agricultural or commercial",655072.5250322,6858958.0167842
411,Misc,655151.6506173,6858967.3925926
412,Misc,655049.9727488,6858975.9610731
413,Misc,655144.4170699,6858962.0029570
414,Misc,655122.8787136,6859218.1566440
415,"Industrial, agricultural or commercial",655220.1692939,6859236.7374384
416,"Industrial, agricultural or commercial",655087.9171758,6859096.3366241
417,"Industrial, agricultural or commercial",655283.2333943,6859511.8089412
418,Misc,655297.1161899,6859458.6457872
419,Misc,655160.3500000,6859186.1500000
420,Misc,652161.0615694,6866032.3686787
421,Misc,652204.0798118,6866204.4825340
422,Misc,652173.4854351,6866732.7533670
423,Misc,652227.4666667,6866210.5000000
424,Misc,652097.7832600,6866107.3474554
425,Misc,652069.1814815,6866177.5024691
426,Misc,652088.2193771,6866435.7941900
427,Misc,653279.7587665,6866295.9434175
428,Misc,653211.2844312,6866321.5629355
429,Misc,653213.6150273,6866658.3890148
430,"Industrial, agricultural or commercial",653292.8963027,6866189.9817479
431,"Industrial, agricultural or commercial",653316.0735994,6866142.1682860
432,Misc,653236.9599617,6866145.3864669
433,"Industrial, agricultural or commercial",653190.6360381,6866089.3045389
434,Misc,653279.9182796,6866174.2197133
435,Misc,653281.7924360,6866155.0732946
436,Misc,653250.8377630,6866191.5629331
437,Misc,653191.1273888,6866273.6830164
438,Misc,653194.4939443,6866221.3167675
439,Misc,653294.5257094,6866710.0964422
440,Misc,652549.8718811,6864948.5006448
441,Misc,652059.3802856,6864860.8471961
442,Misc,652469.1934793,6864835.4462380
443,Misc,652930.4603217,6864872.2505499
444,Misc,652998.1375012,6864852.7109406
445,Misc,652168.1529412,6864929.2019608
446,Misc,652263.5174201,6864943.6680530
447,Misc,652598.7686003,6864954.3343794
448,Misc,652690.4866134,6864914.6415753
449,Misc,652939.7955036,6864891.7230099
450,"Industrial, agricultural or commercial",652884.3129217,6864935.9490170
451,Misc,653043.4333071,6864906.9835990
452,Misc,653098.0500000,6864956.9500000
453,Misc,653305.3988514,6864414.3405255
454,Misc,653336.2281103,6864430.6564051
455,Misc,653226.8539075,6864692.4602871
456,Misc,652594.7148737,6863450.7690166
457,Misc,653323.4726768,6864891.2141925
458,Misc,653313.7500000,6864878.8500000
459,Misc,653810.0956813,6861601.7578555
460,Misc,653834.4908882,6861366.2325750
461,Misc,653804.3474288,6861386.0710692
462,Misc,653813.7500000,6861394.0000000
463,Misc,653821.9705790,6861582.0589984
464,Misc,653813.7138462,6861588.3367521
465,Misc,653804.2049505,6861592.3886139
466,Misc,653811.5000000,6861406.3214559
467,Misc,653804.3029762,6861408.4291667
468,Misc,653721.0426421,6858711.3327836
469,"Industrial, agricultural or commercial",652589.1430848,6866160.7246017
470,"Industrial, agricultural or commercial",652583.6118295,6866124.9051896
471,Misc,652622.4359089,6866589.2980739
472,"Industrial, agricultural or commercial",652572.8506611,6866051.9794173
473,"Industrial, agricultural or commercial",652578.1614660,6866088.2348610
474,Misc,652919.5312500,6866146.2631944
475,Misc,652675.2520661,6863423.6442149
476,Misc,652647.4583219,6863433.3997264
477,Arc de triomphe,652730.3348158,6863430.4151631
478,Arc de triomphe,652741.1500000,6863426.4500000
479,Arc de triomphe,652726.1674307,6863431.9320454
480,Arc de triomphe,652736.9000000,6863428.0000000
481,Misc,652649.0927469,6863469.8645062
482,Misc,652654.5728378,6863451.4054698
483,Misc,652916.1189173,6866145.8375699
484,Misc,652976.4345242,6866270.5456088
485,Misc,652884.1526316,6863829.7945906
486,Misc,652787.5985915,6863834.6696401
487,Misc,652889.8046070,6863722.2798918
488,Misc,652974.3835443,6866266.3983122
489,Misc,652335.2000000,6866824.1000000
490,Misc,652944.6943503,6866146.8248588
491,Misc,652305.5351724,6866093.0664943
492,Misc,652319.0674157,6866003.3258926
493,Misc,652390.5049180,6866043.6185792
494,Misc,652379.8609617,6866023.9283619
495,Misc,652325.6500000,6866238.3000000
496,Misc,653760.2790442,6860668.4824851
497,Misc,654619.8948063,6860599.7483042
498,Misc,654458.7840429,6860639.5828780
499,Misc,654505.2000000,6860597.9500000
500,Misc,652623.1500000,6866469.1000000
501,Misc,654489.7837627,6860600.1507444
502,Misc,654492.2906879,6860617.4226773
503,Misc,654579.3931110,6860599.0279334
504,Misc,654849.0111415,6860605.8642576
505,Misc,654790.4943008,6860634.1680136
506,Misc,654650.3153731,6860647.7581215
507,Misc,654930.7946232,6860579.3904158
508,Misc,654963.6112803,6860602.5699948
509,"Industrial, agricultural or commercial",652958.0680541,6866170.1899733
510,Misc,655017.0953373,6860722.1651857
511,Misc,655013.0571971,6860628.4002929
512,"Industrial, agricultural or commercial",652918.1270733,6866162.0309555
513,"Industrial, agricultural or commercial",652970.1905150,6866285.0878726
514,Misc,652606.0990279,6866453.7747671
515,Misc,652621.2622630,6866429.4811417
516,Misc,652612.0311618,6866389.1187394
517,Misc,652697.2757890,6866622.1888821
518,Misc,652595.3102025,6866590.8703095
519,Misc,652996.2246154,6866653.4543590
520,Misc,652630.0000000,6866783.4500000
521,Misc,652959.9374399,6866804.5413130
522,"Industrial, agricultural or commercial",653040.0273521,6866442.8244404
523,Misc,653151.1383886,6866356.3360947
524,Misc,653097.2003142,6866409.4786510
525,Misc,653067.7867971,6866162.0930289
526,Misc,653071.4142188,6866182.0615167
527,Misc,653132.6742500,6866427.2634433
528,Misc,653131.0054228,6866462.1760334
529,Misc,653133.9731277,6866393.1763095
530,Misc,653054.1120507,6866624.1263711
531,Misc,653068.9881418,6866560.5201712
532,Misc,653056.1208998,6866549.3525242
533,Misc,653142.6427127,6866637.7885122
534,Misc,653082.1043942,6866597.4083234
535,Misc,653161.1320224,6866641.7885222
536,Misc,652462.9993084,6866069.9177185
537,Misc,652465.4005770,6866083.6402755
538,Misc,652417.8146341,6866092.9713124
539,"Industrial, agricultural or commercial",652532.8288316,6866343.1067274
540,"Industrial, agricultural or commercial",652499.2456126,6866512.4737153
541,"Industrial, agricultural or commercial",652433.7964691,6866455.8680915
542,Misc,652442.2331976,6866359.1793618
543,Misc,652555.2940560,6866625.5548608
544,Misc,652491.6500000,6866879.8000000
545,Misc,652461.7684283,6866938.6146417
546,Misc,652375.8734123,6866093.8602728
547,Misc,653488.8308353,6866810.9186211
548,"Industrial, agricultural or commercial",653637.6806998,6866187.6643372
549,"Industrial, agricultural or commercial",653560.8487889,6866099.9948446
550,Misc,653386.6997875,6866035.3481475
551,Misc,653633.9257576,6866027.0371212
552,Misc,653334.4500000,6866124.7000000
553,Misc,653542.3820111,6866731.6434948
554,Misc,653441.9408690,6866730.8419722
555,Misc,653475.2721239,6866732.6112497
556,Misc,653510.7579401,6866763.5336586
557,Church,653505.1073958,6866804.4702198
558,Misc,653575.3517641,6866813.5072086
559,Misc,653539.4386342,6866782.1043161
560,Misc,653690.5476081,6866819.8342082
561,Misc,653578.3500000,6866774.4000000
562,Misc,653668.8870700,6866811.1711661
563,Misc,653712.7532074,6866812.2078484
564,Misc,653667.9632027,6866738.8790913
565,Misc,653622.8074186,6866772.6817569
566,Misc,653641.2283784,6866729.4088493
567,Misc,653743.4130670,6866810.1004771
568,Misc,653670.0176929,6866839.9241994
569,Misc,653579.0921701,6866736.9865984
570,Misc,653716.6628375,6866739.9704380
571,Misc,653743.7947837,6866731.6967425
572,Misc,653606.2372735,6866728.6554300
573,Misc,653605.9941652,6866807.1403977
574,Misc,653637.9770705,6866806.7519659
575,Misc,653760.3678099,6866775.6018572
576,Misc,653624.3500000,6864197.1000000
577,Misc,653674.3079348,6864332.3646143
578,"Industrial, agricultural or commercial",653680.1819273,6864096.9375377
579,Misc,653650.7160527,6864132.1119900
580,"Industrial, agricultural or commercial",653677.8000000,6864117.7000000
581,Misc,653744.5084311,6864524.4391938
582,Misc,653678.9107148,6864443.4511666
583,Misc,653678.3944669,6864453.8784750
584,Misc,653621.6000000,6864902.3000000
585,Misc,653625.7193384,6864897.7890817
586,Misc,653709.2156469,6864933.9526253
587,Misc,651982.6956804,6866067.3512615
588,Misc,651992.6356322,6866022.2804598
589,Misc,651989.7292566,6866606.6165468
590,Misc,651980.8000000,6866624.5500000
591,Misc,652035.8044196,6866875.5170501
592,Misc,653608.7808899,6864463.8490476
593,Misc,653524.4522722,6864169.0169737
594,Misc,653543.0050265,6864155.2839947
595,Misc,653597.0778994,6864268.0891687
596,Misc,653587.3104969,6864245.3650202
597,Misc,653570.3529118,6864390.5463632
598,Misc,653589.5299694,6864157.5755352
599,Misc,653519.5544076,6864416.3176619
600,Misc,653512.1428072,6864397.6225310
601,Misc,653500.6652890,6864424.4077877
602,Misc,653422.0377693,6864133.8220045
603,Misc,653442.6064072,6864221.5870476
604,Misc,653388.5983089,6864423.6331553
605,Misc,653503.8000000,6864546.3000000
606,Misc,653379.3744628,6864628.8253063
607,Misc,653437.9020846,6864773.4272838
608,Misc,653005.3750896,6864273.7423989
609,Misc,652546.1862539,6864188.8488861
610,Misc,652666.1799334,6864239.4191631
611,Misc,652619.5869663,6864146.6877424
612,Misc,652905.3496542,6864173.3734440
613,Misc,652925.7343267,6864162.9118102
614,Misc,652889.5242051,6864188.0477949
615,Misc,652780.4942161,6864167.3009132
616,Misc,652885.5472262,6864169.9261939
617,Misc,653001.9623306,6864142.6745257
618,Misc,653165.0809811,6864257.8585425
619,Misc,652192.8815702,6864724.0641482
620,"Industrial, agricultural or commercial",652038.2500000,6864709.0500000
621,Misc,652014.4500000,6864735.6500000
622,Misc,652020.0925926,6864737.1888889
623,Misc,652238.4500000,6864749.6500000
624,Misc,652628.0795684,6864726.8712729
625,Misc,652485.0975000,6864818.0308333
626,"Industrial, agricultural or commercial",653132.9238476,6864702.6457808
627,Misc,653075.1000000,6864660.7000000
628,Misc,653099.1216476,6864043.2261106
629,Misc,653195.2715647,6864059.2958458
630,Misc,653552.1611439,6864032.8355003
631,Misc,653575.4381412,6864030.6136649
632,Misc,654308.8369749,6864091.7070522
633,Misc,654034.5317685,6864039.7107175
634,Misc,653279.3738549,6861182.2841588
635,Misc,653130.1045077,6864046.9959857
636,Misc,653214.2062078,6864036.8693657
637,Misc,653093.0333333,6864151.8000000
638,Misc,653573.6510040,6861501.4204819
639,Misc,653474.0075699,6861621.3079292
640,Misc,653560.7613960,6861687.9218661
641,Misc,653567.5256679,6861814.4713718
642,Misc,653347.4234914,6861175.6629754
643,Misc,653680.3000000,6861260.1000000
644,Misc,653317.7641473,6861181.3890490
645,Misc,653657.3387307,6861181.9712337
646,Misc,653697.6643803,6861286.0801845
647,Misc,653252.0137161,6861120.9886762
648,Misc,653284.9378167,6861146.3374585
649,Misc,653416.6482121,6861379.7651075
650,Misc,653429.8339190,6861273.2803549
651,Misc,653325.9317171,6861219.7088439
652,Misc,653450.9474415,6861334.3419801
653,Misc,653410.6668955,6861333.3628165
654,Misc,653487.5576898,6861405.7413357
655,Misc,653449.6829709,6861418.5813857
656,Misc,653398.4017244,6861423.5824183
657,Misc,653391.3910698,6861455.7462239
658,Misc,653498.6151042,6861402.7344792
659,Misc,653489.0321828,6861419.9011841
660,Misc,653383.6168370,6861474.1849694
661,Misc,653418.4628073,6861447.9107913
662,Misc,653468.0618165,6861412.8888663
663,Misc,653268.6829606,6861434.9495208
664,Misc,653325.5927081,6861447.0269599
665,Misc,653431.9984872,6861422.1974509
666,Misc,653244.7967064,6861502.8644707
667,Misc,653106.9002586,6860765.2272802
668,Misc,653470.2235411,6860926.0140621
669,Misc,653644.2389486,6860737.0824727
670,Misc,653599.7419935,6860727.2217320
671,Misc,653561.1035405,6861037.2844249
672,Misc,653679.5929511,6861074.0951196
673,Misc,653294.2410288,6861077.0875031
674,Misc,653670.2414377,6861517.2307408
675,Misc,653760.8500000,6861524.1500000
676,Misc,653753.3571197,6861554.4985437
677,Misc,653765.2412281,6861582.4587719
678,Misc,653759.2351307,6861574.3684641
679,Misc,653754.9565506,6861564.6250415
680,Misc,653754.6411667,6861544.0533333
681,Misc,653751.6845304,6861741.3189687
682,Misc,653601.5566713,6861585.6038122
683,Misc,652818.0902212,6864366.7749800
684,Misc,652825.2382436,6864385.7794145
685,Misc,652268.1990909,6863582.3016667
686,Misc,652297.3295352,6864035.5705515
687,Misc,652197.5780450,6863450.9894217
688,Misc,652188.3701770,6863464.5191052
689,Misc,652188.9356725,6863812.4306043
690,Misc,651994.0829606,6864378.8201278
691,Misc,651991.6065275,6864485.7945651
692,Misc,652061.6166893,6864328.7011791
693,Misc,652017.0195329,6864407.0904459
694,Misc,652074.9132156,6864331.5843016
695,Misc,652082.4327611,6864447.7399142
696,Misc,652303.4166987,6864373.8845809
697,Misc,652009.3846024,6864073.3267343
698,Misc,652037.0125661,6864080.4102546
699,Misc,652232.1580247,6864219.6098765
700,Misc,652494.8713836,6864245.5937107
701,Misc,652042.7808036,6864266.6369048
702,Misc,652387.9493391,6864280.9241898
703,Misc,652374.1307622,6864292.1802571
704,Misc,653004.4092832,6864586.9856813
705,Misc,652200.1478411,6864575.2186529
706,Misc,652626.0500000,6864512.9000000
707,Misc,652649.7000000,6864526.6296875
708,Misc,654606.1625122,6863994.3409275
709,Misc,653550.2222433,6864000.5152656
710,Misc,653905.0081314,6864008.0835143
711,Misc,652524.2188372,6863475.1220585
712,Misc,652548.5963115,6863468.0554645
713,Misc,652479.2500000,6863514.0500000
714,Misc,652604.9008973,6863636.1615143
715,Misc,652645.4000000,6863717.4000000
716,Misc,652681.4501085,6863764.7613160
717,Misc,652660.8107375,6863889.3656182
718,Misc,652512.8239092,6863163.9472949
719,Misc,652344.8705790,6863536.5589984
720,Misc,652430.5981848,6863528.2301980
721,Misc,652381.8556322,6863544.7385057
722,Misc,652338.6337319,6863559.3810663
723,Misc,652351.6638054,6863739.4213162
724,Misc,652142.9628715,6863600.0274806
725,Misc,652037.0675712,6863627.8565807
726,Misc,652148.1534713,6863619.8045517
727,Misc,652128.0222222,6863502.3444444
728,Misc,652813.1699346,6863123.0445256
729,Misc,652805.5638341,6863105.8971567
730,Misc,652743.1266898,6863149.9805471
731,Misc,653955.5702484,6863993.4819145
732,Church,653513.8415785,6863969.6530855
733,Misc,653488.3821900,6863986.0670979
734,Misc,653649.2363163,6863958.7650626
735,Misc,654298.4847864,6863993.1533549
736,Misc,652193.4846554,6863991.1208929
737,Misc,652829.5268362,6863997.9926554
738,Misc,652421.7000000,6864011.5500000
739,Misc,652943.5000000,6864026.4500000
740,Misc,652836.7620851,6864015.9424030
741,Misc,652941.1410042,6863903.8065551
742,Misc,652933.8357670,6863900.3960402
743,Misc,652702.8518621,6863412.6944828
744,Misc,652790.2976090,6863384.3684951
745,Misc,655789.7922635,6863229.7489748
746,Misc,652551.8485851,6863263.2871738
747,Misc,655033.0219462,6863206.4921325
748,Misc,655798.8166900,6863211.6512045
749,Misc,655791.6427632,6863222.2734143
750,Misc,655492.6352214,6863179.2859252
751,Misc,652513.2050096,6863225.6680796
752,Misc,653987.3480167,6863321.6681280
753,Misc,654090.4168057,6863343.7139004
754,Misc,653535.1500000,6863325.3500000
755,Misc,653365.8483967,6863345.7337907
756,Misc,653594.6679449,6863345.0644550
757,Misc,653136.5450199,6863531.3952191
758,Misc,653205.7436620,6862777.2835681
759,Misc,653149.4410733,6863611.9577915
760,Misc,654013.0038021,6863683.2946269
761,Misc,654802.0115804,6863369.6041046
762,Misc,654086.6826742,6863692.0570621
763,Misc,653232.1408964,6863196.1348739
764,Misc,653261.1420783,6863088.8994885
765,Misc,653816.7691824,6860730.4333333
766,Misc,653632.0062144,6863609.1795413
767,Misc,653634.4493761,6863578.7171123
768,Misc,653591.7500000,6863584.9500000
769,Misc,653821.1596859,6860742.8980803
770,Misc,653678.3000000,6861730.7500000
771,Misc,654111.7987849,6859230.6354468
772,Misc,654301.5500000,6863343.3500000
773,Misc,654137.6599268,6859248.4851127
774,Misc,653601.1344196,6863116.9306033
775,Misc,654151.0166087,6859225.6796918
776,Misc,654919.4076023,6863272.4818713
777,Misc,654932.9735160,6863278.1136986
778,Misc,654505.0046662,6863273.9633497
779,Misc,654870.4604421,6863313.3521815
780,Misc,655091.9000000,6863258.5666667
781,Misc,654780.5912773,6863221.4529595
782,Misc,654413.1718091,6863217.5370329
783,Misc,654658.7346012,6863209.7385072
784,Misc,654818.8075422,6863156.4839400
785,Misc,654760.7766823,6863153.6748044
786,Misc,653285.6430810,6862564.3146789
787,Monument,653331.7333157,6863240.8725962
788,Misc,653265.5261603,6863229.3749180
789,Misc,653401.3925396,6862597.3087268
790,Misc,653526.8880170,6862757.2141468
791,Misc,652413.9495082,6866837.9836066
792,Misc,653794.1130435,6861593.8202899
793,Misc,653783.6010582,6861592.8111111
794,Misc,653792.5416244,6861417.9248731
